Time_s,Sensor0_Raw,Sensor1_Raw,DutyCycle,is_from_callback,Sensor1_Hist_0,Sensor1_Hist_1,Sensor1_Hist_2,Sensor1_Hist_3,Sensor1_Hist_4,Sensor1_Hist_5,Sensor1_Hist_6,Sensor1_Hist_7,Sensor1_Hist_8,Sensor1_Hist_9,DutyCycle_Hist_0,DutyCycle_Hist_1,DutyCycle_Hist_2,DutyCycle_Hist_3,DutyCycle_Hist_4,DutyCycle_Hist_5,DutyCycle_Hist_6,DutyCycle_Hist_7,DutyCycle_Hist_8,DutyCycle_Hist_9
1737354671.548,1.0839,1.0258,116.00,False,1.0258,1.0258,1.0258,1.0258,1.0290,1.0290,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
1737354671.553,1.0839,1.0258,116.00,False,1.0258,1.0258,1.0258,1.0290,1.0290,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
1737354671.558,1.0839,1.0258,116.00,False,1.0258,1.0258,1.0290,1.0290,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
1737354671.564,1.0839,1.0258,116.00,False,1.0258,1.0290,1.0290,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
1737354671.570,1.0839,1.0258,121.00,False,1.0290,1.0290,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,121.00
1737354671.573,1.0839,1.0258,121.00,False,1.0290,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,121.00,121.00
1737354671.577,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,116.00,116.00,121.00,121.00,121.00
1737354671.583,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,116.00,121.00,121.00,121.00,121.00
1737354671.586,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,116.00,121.00,121.00,121.00,121.00,121.00
1737354671.589,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,116.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.595,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,116.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.602,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,116.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.611,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,116.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.623,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.629,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.635,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.644,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.651,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.659,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.666,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.671,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.679,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.688,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.696,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.705,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.713,1.0839,1.0258,121.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00
1737354671.721,1.0839,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,126.00
1737354671.726,1.0839,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,121.00,126.00,126.00
1737354671.736,1.0839,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,121.00,126.00,126.00,126.00
1737354671.739,1.0839,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,121.00,126.00,126.00,126.00,126.00
1737354671.746,1.0839,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,121.00,126.00,126.00,126.00,126.00,126.00
1737354671.753,1.0839,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,121.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.760,1.0839,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,121.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.768,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,121.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.783,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,121.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.789,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.796,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.801,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.808,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.813,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.817,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.824,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.827,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.830,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.838,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.844,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.865,1.0806,1.0258,126.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00
1737354671.876,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,132.00
1737354671.879,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,132.00,132.00
1737354671.896,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,126.00,132.00,132.00,132.00
1737354671.903,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,126.00,132.00,132.00,132.00,132.00
1737354671.908,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,126.00,132.00,132.00,132.00,132.00,132.00
1737354671.915,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,126.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.933,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,126.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.937,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,126.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.943,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,126.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.959,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.966,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.976,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.982,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.991,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354671.998,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354672.006,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354672.014,1.0806,1.0258,132.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00
1737354672.022,1.0806,1.0258,137.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,137.00
1737354672.025,1.0806,1.0258,137.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,137.00,137.00
1737354672.030,1.0806,1.0258,137.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,132.00,137.00,137.00,137.00
1737354672.146,1.0806,1.0258,137.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,132.00,137.00,137.00,137.00,137.00
1737354672.178,1.0806,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,132.00,137.00,137.00,137.00,137.00,142.00
1737354672.247,1.0806,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,132.00,137.00,137.00,137.00,137.00,142.00,142.00
1737354672.250,1.0806,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,132.00,137.00,137.00,137.00,137.00,142.00,142.00,142.00
1737354672.254,1.0806,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,132.00,137.00,137.00,137.00,137.00,142.00,142.00,142.00,142.00
1737354672.257,1.0806,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,132.00,137.00,137.00,137.00,137.00,142.00,142.00,142.00,142.00,142.00
1737354672.260,1.0806,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,137.00,137.00,137.00,137.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.262,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,137.00,137.00,137.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.266,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,137.00,137.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.274,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,137.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.277,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.283,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.286,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.291,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.296,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.303,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.310,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.316,1.0774,1.0258,142.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00
1737354672.324,1.0774,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,148.00
1737354672.337,1.0774,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,148.00,148.00
1737354672.354,1.0774,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,142.00,148.00,148.00,148.00
1737354672.357,1.0774,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,142.00,148.00,148.00,148.00,148.00
1737354672.360,1.0774,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,142.00,148.00,148.00,148.00,148.00,148.00
1737354672.371,1.0774,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,142.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.378,1.0774,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,142.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.387,1.0774,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,142.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.396,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,142.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.406,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.412,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.415,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.418,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.428,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.445,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.450,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.457,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.466,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.471,1.0742,1.0258,148.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
1737354672.485,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,153.00
1737354672.490,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,153.00,153.00
1737354672.500,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,148.00,153.00,153.00,153.00
1737354672.516,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,148.00,153.00,153.00,153.00,153.00
1737354672.521,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,148.00,153.00,153.00,153.00,153.00,153.00
1737354672.527,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,148.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.539,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,148.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.550,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,148.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.556,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,148.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.566,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.586,1.0742,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.593,1.0709,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.602,1.0709,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.608,1.0709,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.615,1.0709,1.0258,153.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00
1737354672.637,1.0709,1.0258,158.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,158.00
1737354672.641,1.0709,1.0258,158.00,False,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,1.0258,153.00,153.00,153.00,153.00,153.00,153.00,153.00,153.00,158.00,158.00
