Time_s,Sensor0_Raw,Sensor1_Raw,DutyCycle,Setpoint,HYST_LOW,HYST_HIGH,Predicted_Lower_Sensor,flying_magnets_field,is_from_callback
1737354730.179,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.190,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.205,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.222,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.223,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.234,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.249,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.256,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.267,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.278,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.299,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.300,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.311,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.321,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.342,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.343,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.364,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.365,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.386,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.387,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.399,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.409,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.430,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.432,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.453,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.453,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.465,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.476,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.487,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.497,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.508,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.519,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.540,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.540,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.553,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.573,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.574,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.595,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.596,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.607,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.628,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.629,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.640,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.661,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.673,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.673,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354730.686,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354730.700,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,False
1737354730.721,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354730.735,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354730.736,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,False
1737354730.758,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354730.772,1.1000,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0039,True
1737354730.785,1.1000,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0039,True
1737354730.799,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,-0.0226,True
1737354730.812,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0132,True
1737354730.825,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,True
1737354730.826,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,False
1737354730.838,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0032,True
1737354730.861,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354730.873,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354730.886,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354730.901,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354730.916,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354730.917,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,False
1737354730.940,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354730.951,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354730.963,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354730.975,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354730.987,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354730.999,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.010,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.022,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.033,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.034,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354731.056,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.067,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.079,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.091,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.104,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.116,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.117,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354731.128,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.140,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354731.150,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.172,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.184,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.185,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354731.196,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.217,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.229,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.240,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.252,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.263,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354731.264,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.285,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354731.286,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.308,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.320,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354731.332,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.344,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.346,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354731.366,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.367,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354731.379,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.400,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.411,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.423,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.435,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.447,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.458,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354731.470,1.0613,1.0323,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0131,True
1737354731.470,1.0613,1.0323,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0131,False
1737354731.483,1.0613,1.0323,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0131,True
1737354731.494,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0107,False
1737354731.504,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0140,True
1737354731.516,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0155,False
1737354731.526,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0161,True
1737354731.538,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0264,False
1737354731.548,1.0709,1.0323,76.00,1.1500,-0.2000,0.0000,1.0999,-0.0289,True
1737354731.569,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,False
1737354731.569,1.0968,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0093,True
1737354731.585,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,False
1737354731.591,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,True
1737354731.613,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,False
1737354731.613,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,True
1737354731.625,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,False
1737354731.636,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,True
1737354731.647,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.668,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.668,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.690,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.690,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.712,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.714,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.725,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.739,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.746,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.761,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.767,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.789,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.790,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.801,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.812,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.832,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.833,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.845,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.870,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.881,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.883,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.894,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.905,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.926,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.926,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.939,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.949,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.971,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.972,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354731.984,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354731.994,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.005,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.026,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.037,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.038,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.050,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.061,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.071,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.093,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.093,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.106,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.116,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.131,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.138,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.159,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.159,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.181,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.181,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.203,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354732.214,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354732.215,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1048,-0.0016,True
1737354732.227,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,False
1737354732.249,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354732.261,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354732.273,1.1032,1.0323,178.00,1.1500,-0.2000,0.0000,1.1044,-0.0011,True
1737354732.286,1.0742,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0297,True
1737354732.299,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.1039,-0.0329,True
1737354732.310,1.0709,1.0323,178.00,1.1500,-0.2000,0.0000,1.0936,-0.0226,True
1737354732.322,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0841,-0.0164,True
1737354732.334,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354732.345,1.0677,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0064,True
1737354732.357,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.369,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.381,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.393,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.406,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.417,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.429,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.441,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.452,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.465,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.477,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.492,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.501,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354732.523,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.534,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354732.559,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.562,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354732.590,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.604,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.616,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.629,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.642,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.655,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.668,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.669,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354732.692,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.705,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.717,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.730,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.731,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354732.753,1.0613,1.0355,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,False
1737354732.755,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.777,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.789,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.800,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.812,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.823,1.0613,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0129,True
1737354732.835,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.836,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354732.847,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.869,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.881,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.893,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.905,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.906,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354732.923,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.941,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.954,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,True
1737354732.955,1.0645,1.0323,178.00,1.1500,-0.2000,0.0000,1.0742,-0.0097,False
1737354732.978,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0099,True
1737354732.978,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0099,False
1737354732.994,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0744,-0.0099,True
1737354733.012,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0752,-0.0107,True
1737354733.025,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0785,-0.0140,False
1737354733.025,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0800,-0.0155,True
1737354733.038,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0806,-0.0161,False
1737354733.059,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0909,-0.0264,True
1737354733.059,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.0999,-0.0354,False
1737354733.072,1.0645,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0415,True
1737354733.096,1.0742,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,False
1737354733.097,1.0742,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0319,True
1737354733.109,1.1000,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0060,False
1737354733.131,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.131,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.145,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.167,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.168,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.179,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.200,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.202,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.212,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.234,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.235,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.246,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.257,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.267,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.290,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.290,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.321,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.330,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.339,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.361,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.370,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.392,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.398,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.420,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,False
1737354733.420,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
1737354733.443,1.1032,1.0323,76.00,1.1500,-0.2000,0.0000,1.1060,-0.0028,True
